/home/cliu7/utils/AdmixTools/bin/qp3Pop: parameter file: /home/cliu7/ancient_ACA/data/params/fstats/illumina_all_merged.outgroup_f3.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.geno
snpname: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.snp
indivname: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.ind
popfilename: /home/cliu7/ancient_ACA/data/params/fstats/illumina_all_merged.outgroup_f3.poptable.txt
inbreed: NO
outgroupmode: YES
## qp3Pop version: 435
packed geno read OK
end of inpack
nplist: 504
number of blocks for block jackknife: 548
snps: 222521
                      Source 1             Source 2               Target           f_3       std. err           Z    SNPs
 result:                Tamang               Rhirhi           MbutiPygmy     84.325263       0.695230     121.291  214203
 result:                Tamang               Lubrak           MbutiPygmy     85.024943       0.782801     108.616  139838
 result:                Tamang             Samdzong           MbutiPygmy     84.354198       0.679110     124.213  220742
 result:                Tamang               Mebrak           MbutiPygmy     84.570281       0.686309     123.225  220705
 result:                Tamang                Kyang           MbutiPygmy     84.329866       0.684150     123.262  220724
 result:                Tamang                Suila           MbutiPygmy     84.064934       0.817139     102.877  143589
 result:               Thakali           Chokhopani           MbutiPygmy     86.401048       0.709869     121.714  218961
 result:               Thakali               Rhirhi           MbutiPygmy     86.791177       0.717116     121.028  212708
 result:               Thakali               Lubrak           MbutiPygmy     87.658702       0.803410     109.108  138736
 result:               Thakali             Samdzong           MbutiPygmy     86.625902       0.688972     125.732  219419
 result:               Thakali               Mebrak           MbutiPygmy     87.010045       0.701305     124.069  219299
 result:               Thakali                Kyang           MbutiPygmy     86.719349       0.694708     124.828  219363
 result:               Thakali                Suila           MbutiPygmy     86.100738       0.838748     102.654  142471
 result:               Wambule           Chokhopani           MbutiPygmy     87.425784       0.739936     118.153  217460
 result:               Wambule               Rhirhi           MbutiPygmy     87.909280       0.727838     120.781  211304
 result:               Wambule               Lubrak           MbutiPygmy     88.839682       0.831085     106.896  137817
 result:               Wambule             Samdzong           MbutiPygmy     87.714146       0.708566     123.791  218199
 result:               Wambule               Mebrak           MbutiPygmy     87.931284       0.725213     121.249  218079
 result:               Wambule                Kyang           MbutiPygmy     87.670438       0.712596     123.030  218129
 result:               Wambule                Suila           MbutiPygmy     87.612441       0.868379     100.892  141486
 result:                 Lhasa           Chokhopani           MbutiPygmy     88.103766       0.723400     121.791  220832
 result:                 Lhasa               Rhirhi           MbutiPygmy     88.376433       0.724656     121.956  214481
 result:                 Lhasa               Lubrak           MbutiPygmy     90.077522       0.819634     109.900  140024
 result:                 Lhasa             Samdzong           MbutiPygmy     88.613698       0.697430     127.057  220937
 result:                 Lhasa               Mebrak           MbutiPygmy     88.981754       0.713748     124.668  220910
 result:                 Lhasa                Kyang           MbutiPygmy     89.151730       0.700411     127.285  220927
 result:                 Lhasa                Suila           MbutiPygmy     89.028513       0.836723     106.401  143816
 result:                 Nagqu           Chokhopani           MbutiPygmy     87.527020       0.726414     120.492  220603
 result:                 Nagqu               Rhirhi           MbutiPygmy     87.890195       0.730470     120.320  214254
 result:                 Nagqu               Lubrak           MbutiPygmy     89.101100       0.821842     108.416  139879
 result:                 Nagqu             Samdzong           MbutiPygmy     87.900485       0.700752     125.437  220750
 result:                 Nagqu               Mebrak           MbutiPygmy     88.188251       0.716676     123.052  220729
 result:                 Nagqu                Kyang           MbutiPygmy     88.225275       0.708551     124.515  220720
 result:                 Nagqu                Suila           MbutiPygmy     88.082806       0.842802     104.512  143660
 result:              Nyingchi           Chokhopani           MbutiPygmy     87.972833       0.723639     121.570  219674
 result:              Nyingchi               Rhirhi           MbutiPygmy     88.346451       0.724701     121.907  213394
 result:              Nyingchi               Lubrak           MbutiPygmy     89.673594       0.826456     108.504  139314
 result:              Nyingchi             Samdzong           MbutiPygmy     88.426392       0.705246     125.384  219934
 result:              Nyingchi               Mebrak           MbutiPygmy     88.735282       0.716110     123.913  219890
 result:              Nyingchi                Kyang           MbutiPygmy     88.746137       0.707288     125.474  219913
 result:              Nyingchi                Suila           MbutiPygmy     89.057867       0.853392     104.357  143004
 result:               Shannan           Chokhopani           MbutiPygmy     87.733015       0.725029     121.006  220308
 result:               Shannan               Rhirhi           MbutiPygmy     88.066477       0.729258     120.762  213985
 result:               Shannan               Lubrak           MbutiPygmy     89.745287       0.821258     109.278  139689
 result:               Shannan             Samdzong           MbutiPygmy     88.262125       0.700161     126.060  220494
 result:               Shannan               Mebrak           MbutiPygmy     88.609995       0.715033     123.924  220440
 result:               Shannan                Kyang           MbutiPygmy     88.802005       0.703240     126.276  220467
 result:               Shannan                Suila           MbutiPygmy     88.654678       0.840719     105.451  143474
 result:                Tingri           Chokhopani           MbutiPygmy     88.028848       0.718213     122.567  219536
 result:                Tingri               Rhirhi           MbutiPygmy     88.275478       0.724351     121.868  213229
 result:                Tingri               Lubrak           MbutiPygmy     90.062880       0.823113     109.417  139154
 result:                Tingri             Samdzong           MbutiPygmy     88.531989       0.698495     126.747  219797
 result:                Tingri               Mebrak           MbutiPygmy     88.931768       0.714305     124.501  219723
 result:                Tingri                Kyang           MbutiPygmy     89.246577       0.707495     126.144  219735
 result:                Tingri                Suila           MbutiPygmy     89.072865       0.850291     104.756  142924
 result:            Sherpa.ADR           Chokhopani           MbutiPygmy     87.914763       0.728697     120.647  220492
 result:            Sherpa.ADR               Rhirhi           MbutiPygmy     88.329056       0.733321     120.451  214162
 result:            Sherpa.ADR               Lubrak           MbutiPygmy     90.002836       0.823259     109.325  139842
 result:            Sherpa.ADR             Samdzong           MbutiPygmy     88.541508       0.707593     125.131  220633
 result:            Sherpa.ADR               Mebrak           MbutiPygmy     88.927488       0.714661     124.433  220598
 result:            Sherpa.ADR                Kyang           MbutiPygmy     89.146782       0.712040     125.199  220606
 result:            Sherpa.ADR                Suila           MbutiPygmy     88.578317       0.847186     104.556  143567
 result:          UpperMustang           Chokhopani           MbutiPygmy     87.449770       0.711192     122.962  222103
 result:          UpperMustang               Rhirhi           MbutiPygmy     87.922335       0.714478     123.058  215693
 result:          UpperMustang               Lubrak           MbutiPygmy     89.480005       0.802388     111.517  140876
 result:          UpperMustang             Samdzong           MbutiPygmy     88.119650       0.692429     127.262  222149
 result:          UpperMustang               Mebrak           MbutiPygmy     88.543469       0.705322     125.536  222149
 result:          UpperMustang                Kyang           MbutiPygmy     88.580410       0.696950     127.097  222160
 result:          UpperMustang                Suila           MbutiPygmy     88.380088       0.833677     106.012  144680
  no data         LowerMustang           Chokhopani           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang               Rhirhi           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang               Lubrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang             Samdzong           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang               Mebrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang                Kyang           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data         LowerMustang                Suila           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum           Chokhopani           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum               Rhirhi           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum               Lubrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum             Samdzong           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum               Mebrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum                Kyang           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                 Tsum                Suila           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri           Chokhopani           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri               Rhirhi           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri               Lubrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri             Samdzong           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri               Mebrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri                Kyang           MbutiPygmy      0.000000      -1.000000      -0.000      -1
  no data                Nubri                Suila           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:                Lubrak           Chokhopani           MbutiPygmy     92.417061       0.939422      98.377  129206
 result:                Lubrak               Rhirhi           MbutiPygmy     93.912185       0.961923      97.630  128775
  no data               Lubrak               Lubrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:                Lubrak             Samdzong           MbutiPygmy     93.100058       0.853830     109.038  133454
 result:                Lubrak               Mebrak           MbutiPygmy     94.513900       0.873215     108.237  132924
 result:                Lubrak                Kyang           MbutiPygmy     93.286102       0.859187     108.575  133070
 result:                Lubrak                Suila           MbutiPygmy     93.151900       1.205137      77.296   92961
  no data           Chokhopani           Chokhopani           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:            Chokhopani               Rhirhi           MbutiPygmy     90.462230       0.813930     111.143  200502
 result:            Chokhopani               Lubrak           MbutiPygmy     92.417061       0.939422      98.377  129206
 result:            Chokhopani             Samdzong           MbutiPygmy     90.214420       0.758673     118.911  211151
 result:            Chokhopani               Mebrak           MbutiPygmy     90.788579       0.769358     118.006  210476
 result:            Chokhopani                Kyang           MbutiPygmy     90.062478       0.743268     121.171  210787
 result:            Chokhopani                Suila           MbutiPygmy     90.206602       0.973401      92.672  132120
 result:                Rhirhi           Chokhopani           MbutiPygmy     90.462230       0.813930     111.143  200502
  no data               Rhirhi               Rhirhi           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:                Rhirhi               Lubrak           MbutiPygmy     93.912185       0.961923      97.630  128775
 result:                Rhirhi             Samdzong           MbutiPygmy     90.684600       0.765304     118.495  205440
 result:                Rhirhi               Mebrak           MbutiPygmy     92.556574       0.784030     118.052  204605
 result:                Rhirhi                Kyang           MbutiPygmy     91.097484       0.765406     119.019  205051
 result:                Rhirhi                Suila           MbutiPygmy     90.762307       1.004038      90.397  131456
 result:                 Kyang           Chokhopani           MbutiPygmy     90.062478       0.743268     121.171  210787
 result:                 Kyang               Rhirhi           MbutiPygmy     91.097484       0.765406     119.019  205051
 result:                 Kyang               Lubrak           MbutiPygmy     93.286102       0.859187     108.575  133070
 result:                 Kyang             Samdzong           MbutiPygmy     91.055950       0.722485     126.032  213654
 result:                 Kyang               Mebrak           MbutiPygmy     92.077889       0.751163     122.580  213181
  no data                Kyang                Kyang           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:                 Kyang                Suila           MbutiPygmy     91.996374       0.917519     100.266  136392
 result:                Mebrak           Chokhopani           MbutiPygmy     90.788579       0.769358     118.006  210476
 result:                Mebrak               Rhirhi           MbutiPygmy     92.556574       0.784030     118.052  204605
 result:                Mebrak               Lubrak           MbutiPygmy     94.513900       0.873215     108.237  132924
 result:                Mebrak             Samdzong           MbutiPygmy     91.659216       0.741475     123.617  213397
  no data               Mebrak               Mebrak           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:                Mebrak                Kyang           MbutiPygmy     92.077889       0.751163     122.580  213181
 result:                Mebrak                Suila           MbutiPygmy     92.201558       0.927390      99.420  136265
 result:              Samdzong           Chokhopani           MbutiPygmy     90.214420       0.758673     118.911  211151
 result:              Samdzong               Rhirhi           MbutiPygmy     90.684600       0.765304     118.495  205440
 result:              Samdzong               Lubrak           MbutiPygmy     93.100058       0.853830     109.038  133454
  no data             Samdzong             Samdzong           MbutiPygmy      0.000000      -1.000000      -0.000      -1
 result:              Samdzong               Mebrak           MbutiPygmy     91.659216       0.741475     123.617  213397
 result:              Samdzong                Kyang           MbutiPygmy     91.055950       0.722485     126.032  213654
 result:              Samdzong                Suila           MbutiPygmy     90.776870       0.906957     100.089  136789
##end of qp3Pop:      644.240 seconds cpu      122.847 Mbytes in use
